EventId,Type,Severity,StartTime(UTC),EndTime(UTC),Precipitation(in),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode
W-1648708,Snow,Light,2016-02-14 17:35:00+00:00,2016-02-15 03:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648709,Snow,Light,2016-02-15 03:55:00+00:00,2016-02-15 07:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648710,Snow,Light,2016-02-15 12:35:00+00:00,2016-02-15 12:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648711,Snow,Light,2016-02-15 13:35:00+00:00,2016-02-15 13:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648712,Fog,Moderate,2016-02-16 16:15:00+00:00,2016-02-16 20:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648713,Snow,Light,2016-02-16 22:55:00+00:00,2016-02-17 02:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648714,Snow,Light,2016-02-17 02:35:00+00:00,2016-02-17 02:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648715,Snow,Light,2016-02-17 03:35:00+00:00,2016-02-17 03:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648716,Fog,Moderate,2016-02-17 14:15:00+00:00,2016-02-17 14:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648717,Storm,Severe,2016-02-19 16:55:00+00:00,2016-02-19 17:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648718,Storm,Severe,2016-02-19 18:55:00+00:00,2016-02-19 19:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648719,Storm,Severe,2016-02-19 19:55:00+00:00,2016-02-19 20:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648720,Storm,Severe,2016-02-19 20:35:00+00:00,2016-02-19 20:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648721,Storm,Severe,2016-02-19 22:35:00+00:00,2016-02-19 22:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648722,Storm,Severe,2016-02-20 00:15:00+00:00,2016-02-20 00:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648723,Snow,Light,2016-02-24 13:55:00+00:00,2016-02-24 21:35:00+00:00,0.08,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
