EventId,Type,Severity,StartTime(UTC),EndTime(UTC),Precipitation(in),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode
W-7401580,Rain,Light,2016-01-28 09:13:00+00:00,2016-01-28 09:53:00+00:00,0.14,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401581,Rain,Light,2016-01-28 12:53:00+00:00,2016-01-28 13:53:00+00:00,0.01,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401582,Rain,Moderate,2016-01-28 13:53:00+00:00,2016-01-28 14:45:00+00:00,0.37,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401583,Rain,Heavy,2016-01-28 14:45:00+00:00,2016-01-28 14:58:00+00:00,1.13,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401584,Rain,Light,2016-01-28 14:58:00+00:00,2016-01-28 15:29:00+00:00,0.02,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401585,Rain,Moderate,2016-01-28 15:29:00+00:00,2016-01-28 15:53:00+00:00,0.16,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401586,Rain,Heavy,2016-01-28 15:53:00+00:00,2016-01-28 16:00:00+00:00,0.49,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401587,Rain,Light,2016-01-28 16:00:00+00:00,2016-01-28 16:05:00+00:00,0.08,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401588,Rain,Moderate,2016-01-28 16:05:00+00:00,2016-01-28 16:30:00+00:00,0.53,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401589,Rain,Heavy,2016-01-28 16:30:00+00:00,2016-01-28 17:23:00+00:00,1.67,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401590,Rain,Light,2016-01-28 17:23:00+00:00,2016-01-28 17:53:00+00:00,0.24,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401591,Rain,Moderate,2016-01-28 17:53:00+00:00,2016-01-28 18:20:00+00:00,0.51,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401592,Rain,Heavy,2016-01-28 18:20:00+00:00,2016-01-28 19:53:00+00:00,2.22,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401593,Rain,Light,2016-01-28 19:53:00+00:00,2016-01-28 22:53:00+00:00,0.1,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401594,Rain,Moderate,2016-01-29 01:46:00+00:00,2016-01-29 01:59:00+00:00,0.28,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401595,Rain,Light,2016-01-29 01:59:00+00:00,2016-01-29 03:53:00+00:00,0.02,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401596,Fog,Severe,2016-01-31 12:04:00+00:00,2016-01-31 12:20:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401597,Rain,Light,2016-02-01 09:53:00+00:00,2016-02-01 10:53:00+00:00,0.08,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401598,Rain,Moderate,2016-02-01 10:53:00+00:00,2016-02-01 11:00:00+00:00,0.13,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401599,Rain,Light,2016-02-01 11:00:00+00:00,2016-02-01 11:53:00+00:00,0.05,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401600,Rain,Moderate,2016-02-01 11:53:00+00:00,2016-02-01 12:37:00+00:00,0.1,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401601,Rain,Light,2016-02-01 12:37:00+00:00,2016-02-01 12:49:00+00:00,0.06,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401602,Rain,Heavy,2016-02-01 12:49:00+00:00,2016-02-01 13:00:00+00:00,0.67,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401603,Rain,Light,2016-02-01 13:00:00+00:00,2016-02-01 13:13:00+00:00,0.05,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
