EventId,Type,Severity,StartTime(UTC),EndTime(UTC),Precipitation(in),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode
W-1054495,Rain,Light,2016-03-02 09:31:00+00:00,2016-03-02 11:51:00+00:00,0.06,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054496,Fog,Moderate,2016-03-04 06:29:00+00:00,2016-03-04 07:31:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054497,Snow,Light,2016-03-04 07:31:00+00:00,2016-03-04 09:39:00+00:00,0.09,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054498,Snow,Moderate,2016-03-04 09:39:00+00:00,2016-03-04 09:53:00+00:00,0.06,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054499,Snow,Light,2016-03-04 09:53:00+00:00,2016-03-04 12:16:00+00:00,0.03,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054500,Fog,Moderate,2016-03-04 12:16:00+00:00,2016-03-04 12:48:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054501,Snow,Light,2016-03-04 12:48:00+00:00,2016-03-04 15:16:00+00:00,0.07,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054502,Fog,Moderate,2016-03-04 15:16:00+00:00,2016-03-04 15:28:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054503,Snow,Light,2016-03-04 15:28:00+00:00,2016-03-04 16:26:00+00:00,0.02,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054504,Fog,Moderate,2016-03-04 16:26:00+00:00,2016-03-04 16:51:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054505,Fog,Moderate,2016-03-07 12:51:00+00:00,2016-03-07 15:51:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054506,Fog,Moderate,2016-03-08 21:51:00+00:00,2016-03-08 23:51:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054507,Fog,Moderate,2016-03-09 04:51:00+00:00,2016-03-09 17:51:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054508,Rain,Light,2016-03-11 08:19:00+00:00,2016-03-11 09:51:00+00:00,0.22,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054509,Rain,Light,2016-03-13 05:51:00+00:00,2016-03-13 06:51:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054510,Rain,Light,2016-03-14 05:51:00+00:00,2016-03-14 06:51:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054511,Rain,Light,2016-03-14 09:51:00+00:00,2016-03-14 10:51:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
